Rent ID,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Province_id,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
Rent_1054,955.0,1056.0,1284.0,1517.0,1144.0,2018,Province5,centre25,Zone169,Neighbourhood513,Dwelling2
Rent_1055,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone169,Neighbourhood514,Dwelling1
Rent_1056,922.0,1060.0,1204.0,1321.0,1128.0,2018,Province5,centre25,Zone169,Neighbourhood514,Dwelling2
Rent_1057,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone169,Neighbourhood515,Dwelling1
Rent_1058,913.0,1069.0,1207.0,1378.0,1149.0,2018,Province5,centre25,Zone169,Neighbourhood515,Dwelling2
Rent_1059,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone169,Neighbourhood516,Dwelling1
Rent_1060,889.0,1015.0,1095.0,1137.0,1067.0,2018,Province5,centre25,Zone169,Neighbourhood516,Dwelling2
Rent_1061,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone169,Neighbourhood517,Dwelling1
Rent_1062,1032.0,1070.0,1173.0,1362.0,1217.0,2018,Province5,centre25,Zone169,Neighbourhood517,Dwelling2
Rent_1063,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone170,Neighbourhood518,Dwelling1
Rent_1064,925.0,1120.0,1273.0,1482.0,1233.0,2018,Province5,centre25,Zone170,Neighbourhood518,Dwelling2
Rent_1065,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone170,Neighbourhood519,Dwelling1
Rent_1066,0.0,1136.0,1327.0,1456.0,1259.0,2018,Province5,centre25,Zone170,Neighbourhood519,Dwelling2
Rent_1067,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone170,Neighbourhood520,Dwelling1
Rent_1068,0.0,1105.0,1316.0,1450.0,1254.0,2018,Province5,centre25,Zone170,Neighbourhood520,Dwelling2
Rent_1069,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone171,Neighbourhood521,Dwelling1
Rent_1070,931.0,1126.0,1253.0,1453.0,1241.0,2018,Province5,centre25,Zone171,Neighbourhood521,Dwelling2
Rent_1071,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone171,Neighbourhood522,Dwelling1
Rent_1072,0.0,0.0,0.0,1819.0,1430.0,2018,Province5,centre25,Zone171,Neighbourhood522,Dwelling2
Rent_1073,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone171,Neighbourhood523,Dwelling1
Rent_1074,1033.0,1053.0,1160.0,1413.0,1192.0,2018,Province5,centre25,Zone171,Neighbourhood523,Dwelling2
Rent_1075,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone171,Neighbourhood524,Dwelling1
Rent_1076,916.0,1098.0,1231.0,1336.0,1201.0,2018,Province5,centre25,Zone171,Neighbourhood524,Dwelling2
Rent_1077,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone171,Neighbourhood525,Dwelling1
Rent_1078,0.0,1058.0,1175.0,1420.0,1152.0,2018,Province5,centre25,Zone171,Neighbourhood525,Dwelling2
Rent_1079,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone171,Neighbourhood526,Dwelling1
Rent_1080,0.0,0.0,1163.0,1305.0,1162.0,2018,Province5,centre25,Zone171,Neighbourhood526,Dwelling2
Rent_1081,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone172,Neighbourhood527,Dwelling1
Rent_1082,0.0,1145.0,1308.0,1496.0,1255.0,2018,Province5,centre25,Zone172,Neighbourhood527,Dwelling2
Rent_1083,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone172,Neighbourhood528,Dwelling1
Rent_1084,891.0,1124.0,1318.0,1586.0,1225.0,2018,Province5,centre25,Zone172,Neighbourhood528,Dwelling2
Rent_1085,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone172,Neighbourhood529,Dwelling1
Rent_1086,0.0,1163.0,1335.0,1643.0,1286.0,2018,Province5,centre25,Zone172,Neighbourhood529,Dwelling2
Rent_1087,0.0,0.0,1518.0,1658.0,1631.0,2018,Province5,centre25,Zone172,Neighbourhood530,Dwelling1
Rent_1088,899.0,1199.0,0.0,1645.0,0.0,2018,Province5,centre25,Zone172,Neighbourhood530,Dwelling2
Rent_1089,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone172,Neighbourhood531,Dwelling1
Rent_1090,905.0,1287.0,1491.0,1735.0,1463.0,2018,Province5,centre25,Zone172,Neighbourhood531,Dwelling2
Rent_1091,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone173,Neighbourhood532,Dwelling1
Rent_1092,0.0,1368.0,1543.0,1729.0,1526.0,2018,Province5,centre25,Zone173,Neighbourhood532,Dwelling2
Rent_1093,0.0,0.0,0.0,1682.0,1617.0,2018,Province5,centre25,Zone173,Neighbourhood533,Dwelling1
Rent_1094,988.0,1219.0,1382.0,1551.0,1367.0,2018,Province5,centre25,Zone173,Neighbourhood533,Dwelling2
Rent_1095,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone173,Neighbourhood534,Dwelling1
Rent_1096,1072.0,1381.0,1671.0,0.0,1659.0,2018,Province5,centre25,Zone173,Neighbourhood534,Dwelling2
Rent_1097,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone173,Neighbourhood535,Dwelling1
Rent_1098,0.0,1465.0,1861.0,2223.0,1691.0,2018,Province5,centre25,Zone173,Neighbourhood535,Dwelling2
Rent_1099,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone173,Neighbourhood536,Dwelling1
Rent_1100,0.0,1389.0,1609.0,1690.0,1580.0,2018,Province5,centre25,Zone173,Neighbourhood536,Dwelling2
Rent_1101,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone174,Neighbourhood537,Dwelling1
Rent_1102,947.0,1125.0,1459.0,1912.0,1277.0,2018,Province5,centre25,Zone174,Neighbourhood537,Dwelling2
Rent_1103,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone174,Neighbourhood538,Dwelling1
Rent_1104,998.0,1063.0,1320.0,1734.0,1300.0,2018,Province5,centre25,Zone174,Neighbourhood538,Dwelling2
Rent_1105,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone174,Neighbourhood539,Dwelling1
Rent_1106,0.0,1100.0,1276.0,1518.0,1215.0,2018,Province5,centre25,Zone174,Neighbourhood539,Dwelling2
Rent_1107,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone174,Neighbourhood540,Dwelling1
Rent_1108,870.0,1062.0,1271.0,1515.0,1207.0,2018,Province5,centre25,Zone174,Neighbourhood540,Dwelling2
Rent_1109,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone174,Neighbourhood541,Dwelling1
Rent_1110,724.0,1028.0,1196.0,0.0,1138.0,2018,Province5,centre25,Zone174,Neighbourhood541,Dwelling2
Rent_1111,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone174,Neighbourhood542,Dwelling1
Rent_1112,0.0,1019.0,1135.0,0.0,1099.0,2018,Province5,centre25,Zone174,Neighbourhood542,Dwelling2
Rent_1113,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone175,Neighbourhood543,Dwelling1
Rent_1114,0.0,1470.0,1673.0,1776.0,1587.0,2018,Province5,centre25,Zone175,Neighbourhood543,Dwelling2
Rent_1115,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone175,Neighbourhood544,Dwelling1
Rent_1116,867.0,1080.0,1296.0,0.0,1172.0,2018,Province5,centre25,Zone175,Neighbourhood544,Dwelling2
Rent_1117,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone175,Neighbourhood545,Dwelling1
Rent_1118,0.0,1216.0,1346.0,1567.0,1342.0,2018,Province5,centre25,Zone175,Neighbourhood545,Dwelling2
Rent_1119,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone175,Neighbourhood546,Dwelling1
Rent_1120,1023.0,1301.0,1504.0,1666.0,1468.0,2018,Province5,centre25,Zone175,Neighbourhood546,Dwelling2
Rent_1121,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone175,Neighbourhood547,Dwelling1
Rent_1122,0.0,1292.0,1492.0,1696.0,1419.0,2018,Province5,centre25,Zone175,Neighbourhood547,Dwelling2
Rent_1123,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone176,Neighbourhood548,Dwelling1
Rent_1124,876.0,1079.0,1266.0,1450.0,1208.0,2018,Province5,centre25,Zone176,Neighbourhood548,Dwelling2
Rent_1125,0.0,0.0,0.0,1442.0,1457.0,2018,Province5,centre25,Zone176,Neighbourhood549,Dwelling1
Rent_1126,1108.0,1145.0,1288.0,1452.0,1268.0,2018,Province5,centre25,Zone176,Neighbourhood549,Dwelling2
Rent_1127,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone177,Neighbourhood550,Dwelling1
Rent_1128,908.0,1132.0,1313.0,1648.0,1239.0,2018,Province5,centre25,Zone177,Neighbourhood550,Dwelling2
Rent_1129,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone177,Neighbourhood551,Dwelling1
Rent_1130,869.0,1225.0,1414.0,1611.0,1329.0,2018,Province5,centre25,Zone177,Neighbourhood551,Dwelling2
Rent_1131,0.0,0.0,1089.0,1472.0,1283.0,2018,Province5,centre25,Zone177,Neighbourhood552,Dwelling1
Rent_1132,980.0,1212.0,1319.0,1345.0,1274.0,2018,Province5,centre25,Zone177,Neighbourhood552,Dwelling2
Rent_1133,0.0,0.0,0.0,1891.0,1861.0,2018,Province5,centre25,Zone178,Neighbourhood553,Dwelling1
Rent_1134,887.0,1121.0,1268.0,1339.0,1223.0,2018,Province5,centre25,Zone178,Neighbourhood553,Dwelling2
Rent_1135,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone178,Neighbourhood554,Dwelling1
Rent_1136,0.0,1415.0,1597.0,1635.0,1544.0,2018,Province5,centre25,Zone178,Neighbourhood554,Dwelling2
Rent_1137,0.0,0.0,0.0,1716.0,1716.0,2018,Province5,centre25,Zone179,Neighbourhood555,Dwelling1
Rent_1138,947.0,1259.0,1438.0,1603.0,1378.0,2018,Province5,centre25,Zone179,Neighbourhood555,Dwelling2
Rent_1139,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone179,Neighbourhood556,Dwelling1
Rent_1140,0.0,917.0,1181.0,1264.0,1149.0,2018,Province5,centre25,Zone179,Neighbourhood556,Dwelling2
Rent_1141,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone180,Neighbourhood557,Dwelling1
Rent_1142,818.0,1111.0,1279.0,1379.0,1205.0,2018,Province5,centre25,Zone180,Neighbourhood557,Dwelling2
Rent_1143,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone181,Neighbourhood558,Dwelling1
Rent_1144,893.0,1240.0,1399.0,1507.0,1358.0,2018,Province5,centre25,Zone181,Neighbourhood558,Dwelling2
Rent_1145,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone182,Neighbourhood559,Dwelling1
Rent_1146,0.0,1356.0,1580.0,1832.0,1503.0,2018,Province5,centre25,Zone182,Neighbourhood559,Dwelling2
Rent_1147,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone182,Neighbourhood560,Dwelling1
Rent_1148,1050.0,1295.0,1487.0,1816.0,1448.0,2018,Province5,centre25,Zone182,Neighbourhood560,Dwelling2
Rent_1149,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone183,Neighbourhood561,Dwelling1
Rent_1150,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone183,Neighbourhood561,Dwelling2
Rent_1151,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone184,Neighbourhood562,Dwelling1
Rent_1152,1020.0,1145.0,1373.0,1591.0,1289.0,2018,Province5,centre25,Zone184,Neighbourhood562,Dwelling2
Rent_1153,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone185,Neighbourhood563,Dwelling1
Rent_1154,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone185,Neighbourhood563,Dwelling2
Rent_1155,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone185,Neighbourhood564,Dwelling1
Rent_1156,0.0,1127.0,1347.0,0.0,1298.0,2018,Province5,centre25,Zone185,Neighbourhood564,Dwelling2
Rent_1157,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone185,Neighbourhood565,Dwelling1
Rent_1158,759.0,1161.0,1286.0,0.0,1198.0,2018,Province5,centre25,Zone185,Neighbourhood565,Dwelling2
Rent_1159,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone185,Neighbourhood566,Dwelling1
Rent_1160,0.0,830.0,1008.0,0.0,969.0,2018,Province5,centre25,Zone185,Neighbourhood566,Dwelling2
Rent_1161,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone186,Neighbourhood567,Dwelling1
Rent_1162,0.0,1213.0,1408.0,1538.0,1337.0,2018,Province5,centre25,Zone186,Neighbourhood567,Dwelling2
Rent_1163,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone187,Neighbourhood568,Dwelling1
Rent_1164,0.0,953.0,1248.0,1426.0,1290.0,2018,Province5,centre25,Zone187,Neighbourhood568,Dwelling2
Rent_1165,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone187,Neighbourhood569,Dwelling1
Rent_1166,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone187,Neighbourhood569,Dwelling2
Rent_1167,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone188,Neighbourhood570,Dwelling1
Rent_1168,767.0,1084.0,1226.0,1620.0,1179.0,2018,Province5,centre25,Zone188,Neighbourhood570,Dwelling2
Rent_1169,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone189,Neighbourhood571,Dwelling1
Rent_1170,901.0,1059.0,1258.0,1366.0,1164.0,2018,Province5,centre25,Zone189,Neighbourhood571,Dwelling2
Rent_1171,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre25,Zone190,Neighbourhood572,Dwelling1
Rent_1172,951.0,977.0,1181.0,1436.0,1127.0,2018,Province5,centre25,Zone190,Neighbourhood572,Dwelling2
Rent_1173,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone191,Neighbourhood252,Dwelling1
Rent_1174,540.0,746.0,902.0,0.0,783.0,2018,Province5,centre26,Zone191,Neighbourhood252,Dwelling2
Rent_1175,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone191,Neighbourhood573,Dwelling1
Rent_1176,0.0,786.0,901.0,770.0,834.0,2018,Province5,centre26,Zone191,Neighbourhood573,Dwelling2
Rent_1177,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone191,Neighbourhood574,Dwelling1
Rent_1178,551.0,714.0,804.0,0.0,708.0,2018,Province5,centre26,Zone191,Neighbourhood574,Dwelling2
Rent_1179,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone192,Neighbourhood575,Dwelling1
Rent_1180,495.0,658.0,879.0,965.0,743.0,2018,Province5,centre26,Zone192,Neighbourhood575,Dwelling2
Rent_1181,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone192,Neighbourhood576,Dwelling1
Rent_1182,0.0,812.0,969.0,1277.0,918.0,2018,Province5,centre26,Zone192,Neighbourhood576,Dwelling2
Rent_1183,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone193,Neighbourhood577,Dwelling1
Rent_1184,680.0,878.0,981.0,0.0,865.0,2018,Province5,centre26,Zone193,Neighbourhood577,Dwelling2
Rent_1185,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone193,Neighbourhood578,Dwelling1
Rent_1186,0.0,898.0,1018.0,0.0,970.0,2018,Province5,centre26,Zone193,Neighbourhood578,Dwelling2
Rent_1187,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone193,Neighbourhood579,Dwelling1
Rent_1188,596.0,726.0,851.0,0.0,798.0,2018,Province5,centre26,Zone193,Neighbourhood579,Dwelling2
Rent_1189,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone193,Neighbourhood580,Dwelling1
Rent_1190,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone193,Neighbourhood580,Dwelling2
Rent_1191,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone193,Neighbourhood581,Dwelling1
Rent_1192,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone193,Neighbourhood581,Dwelling2
Rent_1193,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone20,Neighbourhood582,Dwelling1
Rent_1194,623.0,769.0,948.0,964.0,827.0,2018,Province5,centre26,Zone20,Neighbourhood582,Dwelling2
Rent_1195,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone20,Neighbourhood583,Dwelling1
Rent_1196,601.0,725.0,860.0,0.0,771.0,2018,Province5,centre26,Zone20,Neighbourhood583,Dwelling2
Rent_1197,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone20,Neighbourhood584,Dwelling1
Rent_1198,0.0,0.0,859.0,0.0,842.0,2018,Province5,centre26,Zone20,Neighbourhood584,Dwelling2
Rent_1199,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone194,Neighbourhood585,Dwelling1
Rent_1200,0.0,904.0,1070.0,0.0,965.0,2018,Province5,centre26,Zone194,Neighbourhood585,Dwelling2
Rent_1201,0.0,0.0,0.0,0.0,0.0,2018,Province5,centre26,Zone3,Neighbourhood3,Dwelling1
Rent_1202,0.0,801.0,1004.0,819.0,915.0,2018,Province5,centre26,Zone3,Neighbourhood3,Dwelling2
Rent_1203,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone195,Neighbourhood586,Dwelling1
Rent_1204,696.0,769.0,872.0,0.0,798.0,2018,Province6,centre27,Zone195,Neighbourhood586,Dwelling2
Rent_1205,0.0,0.0,0.0,0.0,1162.0,2018,Province6,centre27,Zone195,Neighbourhood587,Dwelling1
Rent_1206,727.0,934.0,1169.0,1479.0,1028.0,2018,Province6,centre27,Zone195,Neighbourhood587,Dwelling2
Rent_1207,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone195,Neighbourhood588,Dwelling1
Rent_1208,661.0,953.0,1294.0,1514.0,1093.0,2018,Province6,centre27,Zone195,Neighbourhood588,Dwelling2
Rent_1209,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone196,Neighbourhood252,Dwelling1
Rent_1210,717.0,917.0,1144.0,0.0,936.0,2018,Province6,centre27,Zone196,Neighbourhood252,Dwelling2
Rent_1211,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone196,Neighbourhood589,Dwelling1
Rent_1212,645.0,696.0,827.0,0.0,713.0,2018,Province6,centre27,Zone196,Neighbourhood589,Dwelling2
Rent_1213,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone196,Neighbourhood590,Dwelling1
Rent_1214,0.0,690.0,767.0,0.0,708.0,2018,Province6,centre27,Zone196,Neighbourhood590,Dwelling2
Rent_1215,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone197,Neighbourhood591,Dwelling1
Rent_1216,638.0,802.0,1038.0,0.0,819.0,2018,Province6,centre27,Zone197,Neighbourhood591,Dwelling2
Rent_1217,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone197,Neighbourhood592,Dwelling1
Rent_1218,638.0,785.0,976.0,1171.0,840.0,2018,Province6,centre27,Zone197,Neighbourhood592,Dwelling2
Rent_1219,0.0,0.0,0.0,1003.0,916.0,2018,Province6,centre27,Zone197,Neighbourhood253,Dwelling1
Rent_1220,591.0,704.0,755.0,720.0,703.0,2018,Province6,centre27,Zone197,Neighbourhood253,Dwelling2
Rent_1221,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone198,Neighbourhood593,Dwelling1
Rent_1222,0.0,638.0,692.0,0.0,639.0,2018,Province6,centre27,Zone198,Neighbourhood593,Dwelling2
Rent_1223,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone198,Neighbourhood594,Dwelling1
Rent_1224,442.0,708.0,853.0,0.0,761.0,2018,Province6,centre27,Zone198,Neighbourhood594,Dwelling2
Rent_1225,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone199,Neighbourhood595,Dwelling1
Rent_1226,791.0,956.0,1156.0,1465.0,1046.0,2018,Province6,centre27,Zone199,Neighbourhood595,Dwelling2
Rent_1227,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone199,Neighbourhood596,Dwelling1
Rent_1228,752.0,945.0,1137.0,1527.0,1060.0,2018,Province6,centre27,Zone199,Neighbourhood596,Dwelling2
Rent_1229,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone200,Neighbourhood597,Dwelling1
Rent_1230,620.0,888.0,978.0,0.0,922.0,2018,Province6,centre27,Zone200,Neighbourhood597,Dwelling2
Rent_1231,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone200,Neighbourhood598,Dwelling1
Rent_1232,0.0,1020.0,1228.0,1315.0,1164.0,2018,Province6,centre27,Zone200,Neighbourhood598,Dwelling2
Rent_1233,0.0,0.0,955.0,1095.0,1041.0,2018,Province6,centre27,Zone201,Neighbourhood599,Dwelling1
Rent_1234,665.0,804.0,938.0,1410.0,857.0,2018,Province6,centre27,Zone201,Neighbourhood599,Dwelling2
Rent_1235,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone201,Neighbourhood600,Dwelling1
Rent_1236,720.0,916.0,1041.0,0.0,980.0,2018,Province6,centre27,Zone201,Neighbourhood600,Dwelling2
Rent_1237,0.0,0.0,0.0,1449.0,1252.0,2018,Province6,centre27,Zone201,Neighbourhood601,Dwelling1
Rent_1238,763.0,980.0,1273.0,1455.0,1112.0,2018,Province6,centre27,Zone201,Neighbourhood601,Dwelling2
Rent_1239,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone202,Neighbourhood602,Dwelling1
Rent_1240,0.0,820.0,978.0,0.0,905.0,2018,Province6,centre27,Zone202,Neighbourhood602,Dwelling2
Rent_1241,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone203,Neighbourhood603,Dwelling1
Rent_1242,678.0,889.0,1081.0,1279.0,941.0,2018,Province6,centre27,Zone203,Neighbourhood603,Dwelling2
Rent_1243,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone203,Neighbourhood604,Dwelling1
Rent_1244,761.0,841.0,1114.0,0.0,925.0,2018,Province6,centre27,Zone203,Neighbourhood604,Dwelling2
Rent_1245,0.0,0.0,0.0,1371.0,1355.0,2018,Province6,centre27,Zone203,Neighbourhood605,Dwelling1
Rent_1246,0.0,909.0,1212.0,1621.0,1106.0,2018,Province6,centre27,Zone203,Neighbourhood605,Dwelling2
Rent_1247,0.0,0.0,0.0,1079.0,1079.0,2018,Province6,centre27,Zone204,Neighbourhood606,Dwelling1
Rent_1248,766.0,919.0,1113.0,0.0,1000.0,2018,Province6,centre27,Zone204,Neighbourhood606,Dwelling2
Rent_1249,0.0,0.0,0.0,1292.0,1292.0,2018,Province6,centre27,Zone204,Neighbourhood607,Dwelling1
Rent_1250,0.0,1057.0,1348.0,1461.0,1219.0,2018,Province6,centre27,Zone204,Neighbourhood607,Dwelling2
Rent_1251,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone205,Neighbourhood608,Dwelling1
Rent_1252,797.0,975.0,1132.0,1411.0,1064.0,2018,Province6,centre27,Zone205,Neighbourhood608,Dwelling2
Rent_1253,0.0,0.0,0.0,1523.0,1536.0,2018,Province6,centre27,Zone205,Neighbourhood609,Dwelling1
Rent_1254,0.0,1116.0,1348.0,1528.0,1274.0,2018,Province6,centre27,Zone205,Neighbourhood609,Dwelling2
Rent_1255,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone206,Neighbourhood610,Dwelling1
Rent_1256,0.0,1165.0,1396.0,1971.0,1359.0,2018,Province6,centre27,Zone206,Neighbourhood610,Dwelling2
Rent_1257,0.0,0.0,0.0,0.0,0.0,2018,Province6,centre27,Zone206,Neighbourhood611,Dwelling1
Rent_1258,764.0,940.0,1137.0,0.0,1011.0,2018,Province6,centre27,Zone206,Neighbourhood611,Dwelling2
Rent_1259,0.0,0.0,0.0,1462.0,1462.0,2018,Province6,centre27,Zone23,Neighbourhood612,Dwelling1
Rent_1260,0.0,0.0,0.0,0.0,1377.0,2018,Province6,centre27,Zone23,Neighbourhood612,Dwelling2
Rent_1261,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone108,Neighbourhood613,Dwelling1
Rent_1262,676.0,858.0,1090.0,0.0,889.0,2018,Province7,centre28,Zone108,Neighbourhood613,Dwelling2
Rent_1263,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone108,Neighbourhood614,Dwelling1
Rent_1264,610.0,839.0,1061.0,1201.0,904.0,2018,Province7,centre28,Zone108,Neighbourhood614,Dwelling2
Rent_1265,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone108,Neighbourhood271,Dwelling1
Rent_1266,0.0,787.0,984.0,0.0,932.0,2018,Province7,centre28,Zone108,Neighbourhood271,Dwelling2
Rent_1267,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone108,Neighbourhood615,Dwelling1
Rent_1268,657.0,756.0,880.0,0.0,801.0,2018,Province7,centre28,Zone108,Neighbourhood615,Dwelling2
Rent_1269,0.0,0.0,0.0,1331.0,1293.0,2018,Province7,centre28,Zone108,Neighbourhood616,Dwelling1
Rent_1270,706.0,963.0,1259.0,1725.0,1124.0,2018,Province7,centre28,Zone108,Neighbourhood616,Dwelling2
Rent_1271,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone207,Neighbourhood617,Dwelling1
Rent_1272,704.0,876.0,988.0,0.0,894.0,2018,Province7,centre28,Zone207,Neighbourhood617,Dwelling2
Rent_1273,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone207,Neighbourhood618,Dwelling1
Rent_1274,774.0,914.0,989.0,0.0,939.0,2018,Province7,centre28,Zone207,Neighbourhood618,Dwelling2
Rent_1275,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone207,Neighbourhood619,Dwelling1
Rent_1276,754.0,1004.0,1120.0,1269.0,1035.0,2018,Province7,centre28,Zone207,Neighbourhood619,Dwelling2
Rent_1277,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone207,Neighbourhood620,Dwelling1
Rent_1278,0.0,1084.0,1215.0,0.0,1152.0,2018,Province7,centre28,Zone207,Neighbourhood620,Dwelling2
Rent_1279,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone208,Neighbourhood621,Dwelling1
Rent_1280,813.0,890.0,1074.0,0.0,1000.0,2018,Province7,centre28,Zone208,Neighbourhood621,Dwelling2
Rent_1281,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone208,Neighbourhood622,Dwelling1
Rent_1282,682.0,1026.0,1196.0,0.0,1119.0,2018,Province7,centre28,Zone208,Neighbourhood622,Dwelling2
Rent_1283,0.0,0.0,0.0,0.0,0.0,2018,Province7,centre28,Zone22,Neighbourhood623,Dwelling1
