Rent ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
Rent_1690,B.C.,995.0,1101.0,1408.0,1600.0,1239.0,2018,centre35,Zone255,Neighbourhood812,Dwelling2
Rent_1691,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone255,Neighbourhood813,Dwelling1
Rent_1692,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone255,Neighbourhood813,Dwelling2
Rent_1693,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone255,Neighbourhood814,Dwelling1
Rent_1694,B.C.,0.0,1234.0,1529.0,0.0,1417.0,2018,centre35,Zone255,Neighbourhood814,Dwelling2
Rent_1695,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone255,Neighbourhood815,Dwelling1
Rent_1696,B.C.,1072.0,1275.0,1617.0,1603.0,1410.0,2018,centre35,Zone255,Neighbourhood815,Dwelling2
Rent_1697,B.C.,0.0,0.0,0.0,1882.0,1776.0,2018,centre35,Zone255,Neighbourhood816,Dwelling1
Rent_1698,B.C.,0.0,1494.0,1480.0,0.0,1422.0,2018,centre35,Zone255,Neighbourhood816,Dwelling2
Rent_1699,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone256,Neighbourhood817,Dwelling1
Rent_1700,B.C.,788.0,960.0,1212.0,0.0,1055.0,2018,centre35,Zone256,Neighbourhood817,Dwelling2
Rent_1701,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone256,Neighbourhood818,Dwelling1
Rent_1702,B.C.,754.0,917.0,1184.0,0.0,1003.0,2018,centre35,Zone256,Neighbourhood818,Dwelling2
Rent_1703,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone256,Neighbourhood819,Dwelling1
Rent_1704,B.C.,0.0,874.0,1155.0,0.0,1051.0,2018,centre35,Zone256,Neighbourhood819,Dwelling2
Rent_1705,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone257,Neighbourhood820,Dwelling1
Rent_1706,B.C.,0.0,1052.0,1246.0,1750.0,1159.0,2018,centre35,Zone257,Neighbourhood820,Dwelling2
Rent_1707,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone257,Neighbourhood821,Dwelling1
Rent_1708,B.C.,634.0,975.0,1068.0,1234.0,1035.0,2018,centre35,Zone257,Neighbourhood821,Dwelling2
Rent_1709,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone257,Neighbourhood822,Dwelling1
Rent_1710,B.C.,0.0,926.0,1088.0,1284.0,1035.0,2018,centre35,Zone257,Neighbourhood822,Dwelling2
Rent_1711,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone257,Neighbourhood823,Dwelling1
Rent_1712,B.C.,0.0,1120.0,1570.0,0.0,1298.0,2018,centre35,Zone257,Neighbourhood823,Dwelling2
Rent_1713,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone257,Neighbourhood824,Dwelling1
Rent_1714,B.C.,0.0,882.0,1166.0,1223.0,1053.0,2018,centre35,Zone257,Neighbourhood824,Dwelling2
Rent_1715,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone257,Neighbourhood825,Dwelling1
Rent_1716,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone257,Neighbourhood825,Dwelling2
Rent_1717,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone258,Neighbourhood826,Dwelling1
Rent_1718,B.C.,884.0,1019.0,1280.0,0.0,1088.0,2018,centre35,Zone258,Neighbourhood826,Dwelling2
Rent_1719,B.C.,0.0,0.0,1391.0,1612.0,1551.0,2018,centre35,Zone259,Neighbourhood827,Dwelling1
Rent_1720,B.C.,805.0,1017.0,1330.0,1707.0,1176.0,2018,centre35,Zone259,Neighbourhood827,Dwelling2
Rent_1721,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone259,Neighbourhood828,Dwelling1
Rent_1722,B.C.,0.0,1175.0,1658.0,0.0,1407.0,2018,centre35,Zone259,Neighbourhood828,Dwelling2
Rent_1723,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone260,Neighbourhood829,Dwelling1
Rent_1724,B.C.,890.0,1099.0,1284.0,1338.0,1156.0,2018,centre35,Zone260,Neighbourhood829,Dwelling2
Rent_1725,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone260,Neighbourhood830,Dwelling1
Rent_1726,B.C.,0.0,1046.0,1331.0,0.0,1186.0,2018,centre35,Zone260,Neighbourhood830,Dwelling2
Rent_1727,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone260,Neighbourhood831,Dwelling1
Rent_1728,B.C.,806.0,1140.0,1472.0,1401.0,1284.0,2018,centre35,Zone260,Neighbourhood831,Dwelling2
Rent_1729,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone260,Neighbourhood832,Dwelling1
Rent_1730,B.C.,0.0,1020.0,1266.0,0.0,1114.0,2018,centre35,Zone260,Neighbourhood832,Dwelling2
Rent_1731,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone260,Neighbourhood833,Dwelling1
Rent_1732,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone260,Neighbourhood833,Dwelling2
Rent_1733,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone261,Neighbourhood834,Dwelling1
Rent_1734,B.C.,0.0,1174.0,1270.0,1600.0,1245.0,2018,centre35,Zone261,Neighbourhood834,Dwelling2
Rent_1735,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone261,Neighbourhood835,Dwelling1
Rent_1736,B.C.,706.0,878.0,1120.0,1227.0,969.0,2018,centre35,Zone261,Neighbourhood835,Dwelling2
Rent_1737,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone262,Neighbourhood836,Dwelling1
Rent_1738,B.C.,797.0,1106.0,1447.0,0.0,1143.0,2018,centre36,Zone262,Neighbourhood836,Dwelling2
Rent_1739,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone262,Neighbourhood837,Dwelling1
Rent_1740,B.C.,862.0,1065.0,1375.0,1597.0,1123.0,2018,centre36,Zone262,Neighbourhood837,Dwelling2
Rent_1741,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone263,Neighbourhood838,Dwelling1
Rent_1742,B.C.,0.0,1078.0,1190.0,0.0,1098.0,2018,centre36,Zone263,Neighbourhood838,Dwelling2
Rent_1743,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone263,Neighbourhood839,Dwelling1
Rent_1744,B.C.,894.0,1167.0,1713.0,0.0,1341.0,2018,centre36,Zone263,Neighbourhood839,Dwelling2
Rent_1745,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone263,Neighbourhood840,Dwelling1
Rent_1746,B.C.,809.0,1001.0,1427.0,0.0,1116.0,2018,centre36,Zone263,Neighbourhood840,Dwelling2
Rent_1747,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone263,Neighbourhood841,Dwelling1
Rent_1748,B.C.,944.0,1056.0,1391.0,0.0,1145.0,2018,centre36,Zone263,Neighbourhood841,Dwelling2
Rent_1749,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone263,Neighbourhood842,Dwelling1
Rent_1750,B.C.,886.0,1040.0,1358.0,1576.0,1100.0,2018,centre36,Zone263,Neighbourhood842,Dwelling2
Rent_1751,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone264,Neighbourhood843,Dwelling1
Rent_1752,B.C.,984.0,1217.0,1680.0,2226.0,1333.0,2018,centre36,Zone264,Neighbourhood843,Dwelling2
Rent_1753,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone264,Neighbourhood844,Dwelling1
Rent_1754,B.C.,1011.0,1118.0,1401.0,0.0,1180.0,2018,centre36,Zone264,Neighbourhood844,Dwelling2
Rent_1755,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone265,Neighbourhood252,Dwelling1
Rent_1756,B.C.,1005.0,1206.0,1674.0,0.0,1231.0,2018,centre36,Zone265,Neighbourhood252,Dwelling2
Rent_1757,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone265,Neighbourhood845,Dwelling1
Rent_1758,B.C.,0.0,1089.0,1277.0,0.0,1159.0,2018,centre36,Zone265,Neighbourhood845,Dwelling2
Rent_1759,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone265,Neighbourhood846,Dwelling1
Rent_1760,B.C.,769.0,981.0,1253.0,1671.0,1057.0,2018,centre36,Zone265,Neighbourhood846,Dwelling2
Rent_1761,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone265,Neighbourhood847,Dwelling1
Rent_1762,B.C.,822.0,978.0,1274.0,0.0,1073.0,2018,centre36,Zone265,Neighbourhood847,Dwelling2
Rent_1763,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone265,Neighbourhood848,Dwelling1
Rent_1764,B.C.,743.0,975.0,1242.0,1543.0,1043.0,2018,centre36,Zone265,Neighbourhood848,Dwelling2
Rent_1765,B.C.,0.0,0.0,0.0,1951.0,1847.0,2018,centre36,Zone266,Neighbourhood849,Dwelling1
Rent_1766,B.C.,811.0,1109.0,1414.0,1575.0,1220.0,2018,centre36,Zone266,Neighbourhood849,Dwelling2
Rent_1767,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone266,Neighbourhood850,Dwelling1
Rent_1768,B.C.,899.0,1060.0,1336.0,1809.0,1154.0,2018,centre36,Zone266,Neighbourhood850,Dwelling2
Rent_1769,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone266,Neighbourhood851,Dwelling1
Rent_1770,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone266,Neighbourhood851,Dwelling2
Rent_1771,B.C.,0.0,0.0,0.0,2131.0,2128.0,2018,centre36,Zone266,Neighbourhood852,Dwelling1
Rent_1772,B.C.,0.0,1091.0,1522.0,0.0,1352.0,2018,centre36,Zone266,Neighbourhood852,Dwelling2
Rent_1773,B.C.,0.0,1017.0,1250.0,0.0,1339.0,2018,centre36,Zone267,Neighbourhood853,Dwelling1
Rent_1774,B.C.,804.0,968.0,1210.0,1401.0,1068.0,2018,centre36,Zone267,Neighbourhood853,Dwelling2
Rent_1775,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone268,Neighbourhood854,Dwelling1
Rent_1776,B.C.,0.0,0.0,0.0,0.0,1248.0,2018,centre36,Zone268,Neighbourhood854,Dwelling2
Rent_1777,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone268,Neighbourhood855,Dwelling1
Rent_1778,B.C.,1035.0,1264.0,1508.0,1565.0,1360.0,2018,centre36,Zone268,Neighbourhood855,Dwelling2
Rent_1779,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone268,Neighbourhood856,Dwelling1
Rent_1780,B.C.,836.0,948.0,1257.0,0.0,1127.0,2018,centre36,Zone268,Neighbourhood856,Dwelling2
Rent_1781,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone268,Neighbourhood857,Dwelling1
Rent_1782,B.C.,0.0,732.0,880.0,0.0,771.0,2018,centre36,Zone268,Neighbourhood857,Dwelling2
Rent_1783,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone269,Neighbourhood858,Dwelling1
Rent_1784,B.C.,985.0,1189.0,1584.0,0.0,1337.0,2018,centre36,Zone269,Neighbourhood858,Dwelling2
Rent_1785,B.C.,0.0,0.0,1580.0,0.0,1384.0,2018,centre36,Zone269,Neighbourhood859,Dwelling1
Rent_1786,B.C.,895.0,1108.0,1630.0,0.0,1304.0,2018,centre36,Zone269,Neighbourhood859,Dwelling2
Rent_1787,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone270,Neighbourhood860,Dwelling1
Rent_1788,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone270,Neighbourhood860,Dwelling2
Rent_1789,B.C.,0.0,0.0,0.0,0.0,0.0,2018,centre36,Zone271,Neighbourhood861,Dwelling1
Rent_1790,B.C.,0.0,903.0,1273.0,0.0,1027.0,2018,centre36,Zone271,Neighbourhood861,Dwelling2
Rent_1791,Nfld.Lab.,0.0,827.0,903.0,0.0,1114.0,2019,centre1,Zone1,Neighbourhood1,Dwelling1
Rent_1792,Nfld.Lab.,669.0,855.0,1056.0,986.0,953.0,2019,centre1,Zone1,Neighbourhood1,Dwelling2
Rent_1793,Nfld.Lab.,0.0,0.0,740.0,0.0,575.0,2019,centre1,Zone2,Neighbourhood2,Dwelling1
Rent_1794,Nfld.Lab.,768.0,791.0,876.0,936.0,848.0,2019,centre1,Zone2,Neighbourhood2,Dwelling2
Rent_1795,Nfld.Lab.,0.0,0.0,870.0,0.0,874.0,2019,centre1,Zone3,Neighbourhood3,Dwelling1
Rent_1796,Nfld.Lab.,0.0,775.0,867.0,702.0,803.0,2019,centre1,Zone3,Neighbourhood3,Dwelling2
Rent_1797,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone4,Neighbourhood4,Dwelling1
Rent_1798,N.S.,987.0,1298.0,1771.0,2182.0,1473.0,2019,centre2,Zone4,Neighbourhood4,Dwelling2
Rent_1799,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone4,Neighbourhood5,Dwelling1
Rent_1800,N.S.,851.0,1143.0,1583.0,1736.0,1227.0,2019,centre2,Zone4,Neighbourhood5,Dwelling2
Rent_1801,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone4,Neighbourhood6,Dwelling1
Rent_1802,N.S.,881.0,1085.0,1517.0,1846.0,1370.0,2019,centre2,Zone4,Neighbourhood6,Dwelling2
Rent_1803,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone5,Neighbourhood7,Dwelling1
Rent_1804,N.S.,722.0,892.0,1157.0,1486.0,1047.0,2019,centre2,Zone5,Neighbourhood7,Dwelling2
Rent_1805,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone5,Neighbourhood8,Dwelling1
Rent_1806,N.S.,785.0,1013.0,1215.0,1310.0,1117.0,2019,centre2,Zone5,Neighbourhood8,Dwelling2
Rent_1807,N.S.,0.0,0.0,0.0,1750.0,1750.0,2019,centre2,Zone6,Neighbourhood9,Dwelling1
Rent_1808,N.S.,0.0,815.0,872.0,0.0,857.0,2019,centre2,Zone6,Neighbourhood9,Dwelling2
Rent_1809,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone6,Neighbourhood10,Dwelling1
Rent_1810,N.S.,618.0,685.0,833.0,882.0,769.0,2019,centre2,Zone6,Neighbourhood10,Dwelling2
Rent_1811,N.S.,0.0,0.0,0.0,1663.0,1663.0,2019,centre2,Zone7,Neighbourhood11,Dwelling1
Rent_1812,N.S.,0.0,731.0,1384.0,0.0,0.0,2019,centre2,Zone7,Neighbourhood11,Dwelling2
Rent_1813,N.S.,0.0,0.0,1247.0,0.0,1247.0,2019,centre2,Zone7,Neighbourhood12,Dwelling1
Rent_1814,N.S.,0.0,993.0,1335.0,1473.0,1252.0,2019,centre2,Zone7,Neighbourhood12,Dwelling2
Rent_1815,N.S.,0.0,0.0,0.0,1446.0,1291.0,2019,centre2,Zone7,Neighbourhood13,Dwelling1
Rent_1816,N.S.,770.0,895.0,1094.0,1381.0,1066.0,2019,centre2,Zone7,Neighbourhood13,Dwelling2
Rent_1817,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone7,Neighbourhood14,Dwelling1
Rent_1818,N.S.,0.0,1005.0,1352.0,1496.0,1265.0,2019,centre2,Zone7,Neighbourhood14,Dwelling2
Rent_1819,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone8,Neighbourhood15,Dwelling1
Rent_1820,N.S.,664.0,808.0,949.0,0.0,888.0,2019,centre2,Zone8,Neighbourhood15,Dwelling2
Rent_1821,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone8,Neighbourhood16,Dwelling1
Rent_1822,N.S.,0.0,960.0,1234.0,1440.0,1178.0,2019,centre2,Zone8,Neighbourhood16,Dwelling2
Rent_1823,N.S.,0.0,0.0,0.0,1003.0,840.0,2019,centre2,Zone8,Neighbourhood17,Dwelling1
Rent_1824,N.S.,579.0,696.0,849.0,977.0,770.0,2019,centre2,Zone8,Neighbourhood17,Dwelling2
Rent_1825,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone9,Neighbourhood18,Dwelling1
Rent_1826,N.S.,586.0,941.0,968.0,952.0,949.0,2019,centre2,Zone9,Neighbourhood18,Dwelling2
Rent_1827,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone9,Neighbourhood19,Dwelling1
Rent_1828,N.S.,0.0,939.0,1456.0,1695.0,1314.0,2019,centre2,Zone9,Neighbourhood19,Dwelling2
Rent_1829,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone10,Neighbourhood20,Dwelling1
Rent_1830,N.S.,0.0,1075.0,1497.0,0.0,1401.0,2019,centre2,Zone10,Neighbourhood20,Dwelling2
Rent_1831,N.S.,0.0,0.0,0.0,0.0,1095.0,2019,centre2,Zone10,Neighbourhood21,Dwelling1
Rent_1832,N.S.,0.0,701.0,829.0,893.0,800.0,2019,centre2,Zone10,Neighbourhood21,Dwelling2
Rent_1833,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone10,Neighbourhood22,Dwelling1
Rent_1834,N.S.,0.0,0.0,876.0,0.0,862.0,2019,centre2,Zone10,Neighbourhood22,Dwelling2
Rent_1835,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone11,Neighbourhood23,Dwelling1
Rent_1836,N.S.,656.0,863.0,1327.0,1477.0,1286.0,2019,centre2,Zone11,Neighbourhood23,Dwelling2
Rent_1837,N.S.,0.0,0.0,0.0,1382.0,1381.0,2019,centre2,Zone12,Neighbourhood24,Dwelling1
Rent_1838,N.S.,0.0,931.0,1098.0,1288.0,1101.0,2019,centre2,Zone12,Neighbourhood24,Dwelling2
Rent_1839,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone3,Neighbourhood25,Dwelling1
Rent_1840,N.S.,0.0,923.0,1288.0,0.0,1185.0,2019,centre2,Zone3,Neighbourhood25,Dwelling2
Rent_1841,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone3,Neighbourhood26,Dwelling1
Rent_1842,N.S.,0.0,1295.0,1633.0,1798.0,1600.0,2019,centre2,Zone3,Neighbourhood26,Dwelling2
Rent_1843,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone3,Neighbourhood27,Dwelling1
Rent_1844,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone3,Neighbourhood27,Dwelling2
Rent_1845,N.S.,0.0,0.0,0.0,1375.0,1375.0,2019,centre2,Zone3,Neighbourhood28,Dwelling1
Rent_1846,N.S.,0.0,0.0,701.0,0.0,774.0,2019,centre2,Zone3,Neighbourhood28,Dwelling2
Rent_1847,N.S.,0.0,0.0,0.0,0.0,1400.0,2019,centre2,Zone3,Neighbourhood29,Dwelling1
Rent_1848,N.S.,0.0,0.0,0.0,0.0,0.0,2019,centre2,Zone3,Neighbourhood29,Dwelling2
Rent_1849,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone13,Neighbourhood30,Dwelling1
Rent_1850,N.B.,611.0,748.0,853.0,904.0,800.0,2019,centre3,Zone13,Neighbourhood30,Dwelling2
Rent_1851,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone13,Neighbourhood31,Dwelling1
Rent_1852,N.B.,576.0,677.0,793.0,857.0,760.0,2019,centre3,Zone13,Neighbourhood31,Dwelling2
Rent_1853,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone14,Neighbourhood32,Dwelling1
Rent_1854,N.B.,631.0,698.0,820.0,856.0,768.0,2019,centre3,Zone14,Neighbourhood32,Dwelling2
Rent_1855,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone15,Neighbourhood33,Dwelling1
Rent_1856,N.B.,0.0,635.0,837.0,789.0,811.0,2019,centre3,Zone15,Neighbourhood33,Dwelling2
Rent_1857,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone15,Neighbourhood34,Dwelling1
Rent_1858,N.B.,0.0,678.0,963.0,0.0,896.0,2019,centre3,Zone15,Neighbourhood34,Dwelling2
Rent_1859,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone15,Neighbourhood35,Dwelling1
Rent_1860,N.B.,695.0,682.0,815.0,911.0,794.0,2019,centre3,Zone15,Neighbourhood35,Dwelling2
Rent_1861,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone15,Neighbourhood36,Dwelling1
Rent_1862,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone15,Neighbourhood36,Dwelling2
Rent_1863,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone16,Neighbourhood37,Dwelling1
Rent_1864,N.B.,614.0,770.0,909.0,1041.0,855.0,2019,centre3,Zone16,Neighbourhood37,Dwelling2
Rent_1865,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone16,Neighbourhood38,Dwelling1
Rent_1866,N.B.,0.0,867.0,1136.0,0.0,1088.0,2019,centre3,Zone16,Neighbourhood38,Dwelling2
Rent_1867,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone17,Neighbourhood39,Dwelling1
Rent_1868,N.B.,0.0,772.0,853.0,1210.0,854.0,2019,centre3,Zone17,Neighbourhood39,Dwelling2
Rent_1869,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone18,Neighbourhood40,Dwelling1
Rent_1870,N.B.,0.0,719.0,848.0,0.0,831.0,2019,centre3,Zone18,Neighbourhood40,Dwelling2
Rent_1871,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone18,Neighbourhood41,Dwelling1
Rent_1872,N.B.,0.0,0.0,813.0,0.0,800.0,2019,centre3,Zone18,Neighbourhood41,Dwelling2
Rent_1873,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone18,Neighbourhood42,Dwelling1
Rent_1874,N.B.,0.0,933.0,1134.0,0.0,1105.0,2019,centre3,Zone18,Neighbourhood42,Dwelling2
Rent_1875,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone3,Neighbourhood43,Dwelling1
Rent_1876,N.B.,0.0,539.0,731.0,0.0,656.0,2019,centre3,Zone3,Neighbourhood43,Dwelling2
Rent_1877,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone3,Neighbourhood44,Dwelling1
Rent_1878,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre3,Zone3,Neighbourhood44,Dwelling2
Rent_1879,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone19,Neighbourhood5,Dwelling1
Rent_1880,N.B.,455.0,629.0,723.0,822.0,647.0,2019,centre4,Zone19,Neighbourhood5,Dwelling2
Rent_1881,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone19,Neighbourhood45,Dwelling1
Rent_1882,N.B.,585.0,682.0,816.0,943.0,756.0,2019,centre4,Zone19,Neighbourhood45,Dwelling2
Rent_1883,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone20,Neighbourhood46,Dwelling1
Rent_1884,N.B.,0.0,598.0,707.0,806.0,699.0,2019,centre4,Zone20,Neighbourhood46,Dwelling2
Rent_1885,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone21,Neighbourhood47,Dwelling1
Rent_1886,N.B.,0.0,618.0,693.0,729.0,673.0,2019,centre4,Zone21,Neighbourhood47,Dwelling2
Rent_1887,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone21,Neighbourhood8,Dwelling1
Rent_1888,N.B.,602.0,761.0,833.0,767.0,800.0,2019,centre4,Zone21,Neighbourhood8,Dwelling2
Rent_1889,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone21,Neighbourhood48,Dwelling1
Rent_1890,N.B.,628.0,749.0,936.0,888.0,895.0,2019,centre4,Zone21,Neighbourhood48,Dwelling2
Rent_1891,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone22,Neighbourhood49,Dwelling1
Rent_1892,N.B.,565.0,0.0,781.0,780.0,791.0,2019,centre4,Zone22,Neighbourhood49,Dwelling2
Rent_1893,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone23,Neighbourhood50,Dwelling1
Rent_1894,N.B.,0.0,599.0,771.0,0.0,760.0,2019,centre4,Zone23,Neighbourhood50,Dwelling2
Rent_1895,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone23,Neighbourhood51,Dwelling1
Rent_1896,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone23,Neighbourhood51,Dwelling2
Rent_1897,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone23,Neighbourhood52,Dwelling1
Rent_1898,N.B.,0.0,0.0,0.0,0.0,596.0,2019,centre4,Zone23,Neighbourhood52,Dwelling2
Rent_1899,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone23,Neighbourhood53,Dwelling1
Rent_1900,N.B.,0.0,0.0,0.0,0.0,0.0,2019,centre4,Zone23,Neighbourhood53,Dwelling2
Rent_1901,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone24,Neighbourhood54,Dwelling1
Rent_1902,Que,426.0,469.0,561.0,635.0,559.0,2019,centre5,Zone24,Neighbourhood54,Dwelling2
Rent_1903,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone24,Neighbourhood55,Dwelling1
Rent_1904,Que,0.0,0.0,539.0,618.0,548.0,2019,centre5,Zone24,Neighbourhood55,Dwelling2
Rent_1905,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone25,Neighbourhood56,Dwelling1
Rent_1906,Que,491.0,466.0,606.0,830.0,571.0,2019,centre5,Zone25,Neighbourhood56,Dwelling2
Rent_1907,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone25,Neighbourhood57,Dwelling1
Rent_1908,Que,468.0,504.0,758.0,750.0,703.0,2019,centre5,Zone25,Neighbourhood57,Dwelling2
Rent_1909,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone26,Neighbourhood58,Dwelling1
Rent_1910,Que,508.0,477.0,592.0,676.0,566.0,2019,centre5,Zone26,Neighbourhood58,Dwelling2
Rent_1911,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone26,Neighbourhood59,Dwelling1
Rent_1912,Que,394.0,519.0,660.0,762.0,638.0,2019,centre5,Zone26,Neighbourhood59,Dwelling2
Rent_1913,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone26,Neighbourhood60,Dwelling1
Rent_1914,Que,0.0,0.0,0.0,0.0,569.0,2019,centre5,Zone26,Neighbourhood60,Dwelling2
Rent_1915,Que,0.0,0.0,0.0,0.0,0.0,2019,centre5,Zone27,Neighbourhood61,Dwelling1
Rent_1916,Que,0.0,466.0,542.0,551.0,527.0,2019,centre5,Zone27,Neighbourhood61,Dwelling2
Rent_1917,Que,0.0,0.0,0.0,0.0,0.0,2019,centre6,Zone28,Neighbourhood62,Dwelling1
